threshold,equal_opportunity_difference,average_abs_odds_difference,disparate_impact
0.724,0.984,0.986,0.984646878198567
0.723,0.984,0.986,0.984646878198567
0.722,0.984,0.986,0.984646878198567
0.721,0.984,0.986,0.983640081799591
0.72,0.984,0.986,0.983640081799591
0.719,0.984,0.986,0.983640081799591
0.718,0.984,0.986,0.983640081799591
0.717,0.985,0.9864999999999999,0.9856850715746421
0.716,0.985,0.9864999999999999,0.9856850715746421
0.715,0.985,0.9864999999999999,0.9856850715746421
0.714,0.985,0.9864999999999999,0.9856850715746421
0.713,0.985,0.9864999999999999,0.9856850715746421
0.712,0.987,0.9875,0.9867075664621677
0.711,0.987,0.9875,0.9867075664621677
0.71,0.987,0.986,0.9867075664621677
0.709,0.987,0.986,0.9867075664621677
0.708,0.986,0.9855,0.9856996935648621
0.707,0.986,0.9855,0.9856996935648621
0.706,0.986,0.9855,0.9856996935648621
0.705,0.986,0.9855,0.9856996935648621
0.704,0.987,0.9955,0.9887640449438202
0.703,0.987,0.9955,0.9887640449438202
0.702,0.987,0.9955,0.9887640449438202
0.701,0.987,0.994,0.9887640449438202
0.7,0.987,0.994,0.9887640449438202
0.699,0.987,0.994,0.9887640449438202
0.698,0.987,0.994,0.9887640449438202
0.697,0.987,0.9965000000000002,0.9897854954034729
0.696,0.987,0.9965000000000002,0.9887755102040816
0.695,0.987,0.9965000000000002,0.9887755102040816
0.694,0.986,0.9970000000000001,0.9887755102040816
0.693,0.986,0.9970000000000001,0.9887755102040816
0.692,0.986,0.9970000000000001,0.9887755102040816
0.691,0.986,0.9970000000000001,0.9887755102040816
0.69,0.986,0.9970000000000001,0.9877675840978594
0.689,0.985,0.9990000000000001,0.9877675840978594
0.688,0.985,0.9990000000000001,0.9877675840978594
0.687,0.985,0.9994999999999998,0.9877675840978594
0.686,0.985,0.9994999999999998,0.9867617107942973
0.685,0.985,0.9994999999999998,0.9867617107942973
0.684,0.985,0.9994999999999998,0.9867617107942973
0.683,0.987,0.9995,0.9887983706720977
0.682,0.987,0.9995,0.9887983706720977
0.681,0.987,0.9995,0.9887983706720977
0.68,0.987,0.9995,0.9898167006109979
0.679,0.987,0.9995,0.9898167006109979
0.678,0.987,0.9995,0.9898167006109979
0.677,0.987,0.9989999999999999,0.9898167006109979
0.676,0.987,0.9989999999999999,0.9898167006109979
0.675,0.987,0.9974999999999999,0.9888097660223805
0.674,0.987,0.996,0.9888097660223805
0.673,0.987,0.996,0.9888097660223805
0.672,0.987,0.996,0.9888097660223805
0.671,0.987,0.996,0.9888097660223805
0.67,0.987,0.996,0.9888097660223805
0.669,0.987,0.996,0.9888097660223805
0.668,0.986,0.9954999999999999,0.9878048780487805
0.667,0.986,0.9954999999999999,0.9878048780487805
0.666,0.986,0.9954999999999999,0.9878048780487805
0.665,0.986,0.9954999999999999,0.9878048780487805
0.664,0.986,0.9924999999999999,0.9878048780487805
0.663,0.986,0.9924999999999999,0.9878048780487805
0.662,0.986,0.9924999999999999,0.9878048780487805
