threshold,equal_opportunity_difference,average_abs_odds_difference,disparate_impact
0.825,1.026,0.9654999999999999,1.0319148936170213
0.824,1.025,0.966,1.030818278427205
0.823,1.025,0.966,1.030818278427205
0.822,1.024,0.9664999999999999,1.030818278427205
0.821,1.024,0.9664999999999999,1.030818278427205
0.82,1.0230000000000001,0.9669999999999999,1.0286320254506893
0.819,1.0230000000000001,0.9669999999999999,1.0286320254506893
0.818,1.0230000000000001,0.9674999999999999,1.029692470837752
0.817,1.024,0.967,1.029692470837752
0.816,1.0230000000000001,0.9704999999999999,1.0286016949152543
0.815,1.021,0.9715,1.0264270613107822
0.814,1.021,0.9715,1.0264270613107822
0.813,1.021,0.9715,1.0264270613107822
0.812,1.021,0.9715,1.0274841437632136
0.811,1.022,0.9685,1.0285412262156448
0.81,1.022,0.9685,1.0285412262156448
0.809,1.022,0.9714999999999999,1.027455121436114
0.808,1.022,0.9745,1.0263713080168777
0.807,1.021,0.975,1.0252897787144362
0.806,1.02,0.9754999999999999,1.0252897787144362
0.805,1.02,0.9754999999999999,1.0252897787144362
0.804,1.02,0.9754999999999999,1.0252897787144362
0.803,1.02,0.9754999999999999,1.0252897787144362
0.802,1.021,0.9749999999999999,1.0252897787144362
0.801,1.021,0.9749999999999999,1.0252897787144362
0.8,1.021,0.9749999999999999,1.0242105263157895
0.799,1.021,0.9749999999999999,1.0242105263157895
0.798,1.021,0.9724999999999999,1.0252631578947369
0.797,1.021,0.9724999999999999,1.0252631578947369
0.796,1.021,0.9724999999999999,1.0252631578947369
0.795,1.02,0.971,1.0252631578947369
0.794,1.02,0.974,1.025236593059937
0.793,1.02,0.974,1.025236593059937
0.792,1.02,0.974,1.025236593059937
0.791,1.021,0.9735,1.025236593059937
0.79,1.021,0.9735,1.025236593059937
0.789,1.02,0.974,1.0241596638655461
0.788,1.02,0.9770000000000001,1.0252100840336136
0.787,1.02,0.9770000000000001,1.024134312696747
0.786,1.02,0.9770000000000001,1.024134312696747
0.785,1.02,0.9770000000000001,1.024134312696747
0.784,1.02,0.98,1.024134312696747
0.783,1.02,0.98,1.0230607966457024
0.782,1.02,0.98,1.0230607966457024
0.781,1.02,0.98,1.0230607966457024
0.78,1.02,0.98,1.0230607966457024
0.779,1.0190000000000001,0.978,1.0241090146750524
0.778,1.0190000000000001,0.978,1.0241090146750524
0.777,1.0190000000000001,0.978,1.0241090146750524
0.776,1.0190000000000001,0.978,1.0241090146750524
0.775,1.0190000000000001,0.978,1.0241090146750524
0.774,1.018,0.9784999999999999,1.0219665271966527
0.773,1.0190000000000001,0.978,1.0219665271966527
0.772,1.0190000000000001,0.978,1.0219665271966527
0.771,1.0190000000000001,0.978,1.0219665271966527
0.77,1.0190000000000001,0.978,1.0219665271966527
0.769,1.0190000000000001,0.978,1.0219665271966527
0.768,1.0190000000000001,0.978,1.0219665271966527
0.767,1.0190000000000001,0.978,1.0219665271966527
0.766,1.0190000000000001,0.978,1.0230125523012552
0.765,1.0190000000000001,0.978,1.0219435736677116
0.764,1.0190000000000001,0.9754999999999999,1.0219435736677116
0.763,1.0190000000000001,0.9754999999999999,1.0229885057471264
0.762,1.0190000000000001,0.9754999999999999,1.0229885057471264
0.761,1.0190000000000001,0.9754999999999999,1.0229885057471264
0.76,1.0190000000000001,0.9754999999999999,1.0229885057471264
0.759,1.018,0.976,1.0229885057471264
0.758,1.018,0.976,1.0229885057471264
0.757,1.018,0.976,1.0229885057471264
0.756,1.018,0.976,1.0229885057471264
0.755,1.018,0.976,1.0219206680584552
0.754,1.018,0.9785,1.0208550573514077
0.753,1.018,0.9784999999999999,1.0208550573514077
