threshold,equal_opportunity_difference,average_abs_odds_difference,disparate_impact
0.999,0.8959999999999999,0.9415,0.7219251336898396
0.998,0.859,0.952,0.7334630350194552
0.997,0.837,0.917,0.7334437086092715
0.996,0.834,0.9345,0.7553191489361701
0.995,0.8410000000000001,0.9015000000000001,0.7708933717579252
0.994,0.839,0.8654999999999999,0.7745901639344261
0.993,0.831,0.8505,0.7721354166666666
0.992,0.835,0.8425,0.7814485387547648
0.991,0.8360000000000001,0.8565,0.7907845579078455
0.99,0.861,0.866,0.8218673218673219
0.989,0.855,0.8725,0.8211284513805523
0.988,0.862,0.8815,0.8295589988081049
0.987,0.868,0.887,0.8376777251184834
0.986,0.881,0.8975,0.8530805687203792
0.985,0.885,0.904,0.8588235294117647
0.984,0.891,0.8360000000000001,0.8583042973286876
0.983,0.898,0.8515,0.869061413673233
0.982,0.898,0.8570000000000001,0.8704128440366973
0.981,0.899,0.862,0.8722919042189282
0.98,0.895,0.8665,0.8716216216216216
0.979,0.902,0.8730000000000001,0.8795045045045046
0.978,0.897,0.8465,0.8725055432372506
0.977,0.8999999999999999,0.8564999999999999,0.877212389380531
0.976,0.9049999999999999,0.8614999999999999,0.8827433628318584
0.975,0.9049999999999999,0.8699999999999999,0.8846153846153847
0.974,0.9109999999999999,0.877,0.8912087912087913
0.973,0.9159999999999999,0.8544999999999999,0.8937568455640744
0.972,0.9199999999999999,0.8589999999999999,0.8981380065717415
0.971,0.9239999999999999,0.8404999999999999,0.900871459694989
0.97,0.9249999999999999,0.8475,0.9022801302931596
0.969,0.9249999999999999,0.8505,0.9046587215601299
0.968,0.9259999999999999,0.8519999999999999,0.906047516198704
0.967,0.9279999999999999,0.856,0.9085037674919267
0.966,0.9299999999999999,0.8624999999999999,0.9117330462863293
0.965,0.928,0.864,0.9100642398286937
0.964,0.93,0.8650000000000001,0.91220556745182
0.963,0.933,0.8665,0.9143468950749464
0.962,0.935,0.8705,0.9175588865096359
0.961,0.937,0.8755000000000001,0.9197002141327623
0.96,0.936,0.8805000000000001,0.9199573105656349
0.959,0.935,0.8855000000000001,0.9202127659574468
0.958,0.9380000000000001,0.8885000000000001,0.9234042553191489
0.957,0.936,0.8885,0.9215270413573702
0.956,0.9390000000000001,0.8939999999999999,0.9247083775185578
0.955,0.9380000000000001,0.8965,0.9259259259259259
0.954,0.9390000000000001,0.8985,0.926984126984127
0.953,0.9410000000000001,0.8995000000000001,0.9280423280423281
0.952,0.9390000000000001,0.9040000000000001,0.9282700421940929
0.951,0.9400000000000001,0.9045000000000001,0.9282700421940929
0.95,0.9420000000000001,0.9065000000000001,0.9303797468354431
0.949,0.9420000000000001,0.9065000000000001,0.9305993690851736
0.948,0.9430000000000001,0.91,0.932702418506835
0.947,0.9440000000000001,0.9105000000000001,0.932702418506835
0.946,0.9460000000000001,0.914,0.9358569926393271
0.945,0.9470000000000001,0.916,0.9369085173501578
0.944,0.9490000000000001,0.9185000000000001,0.9379600420609885
0.943,0.9500000000000001,0.92,0.9400630914826499
0.942,0.9490000000000001,0.9239999999999999,0.939203354297694
0.941,0.9470000000000001,0.9285000000000001,0.9393305439330545
0.94,0.9490000000000001,0.9320000000000002,0.940376569037657
0.939,0.9510000000000001,0.933,0.942468619246862
0.938,0.9500000000000001,0.9325000000000001,0.9416058394160585
0.937,0.9500000000000001,0.935,0.9426485922836289
0.936,0.9520000000000001,0.9375,0.9436913451511992
0.935,0.9530000000000001,0.9380000000000001,0.94577685088634
0.934,0.9540000000000001,0.9415,0.9468196037539104
0.933,0.9570000000000001,0.9440000000000001,0.9499478623566215
0.932,0.9520000000000001,0.9415000000000001,0.9460580912863071
0.931,0.9530000000000001,0.9435000000000001,0.9470954356846474
0.93,0.9510000000000001,0.9425000000000001,0.9451913133402275
0.929,0.9530000000000001,0.9435000000000001,0.9472595656670114
0.928,0.9540000000000001,0.9470000000000001,0.9482936918304034
0.927,0.9550000000000001,0.9475000000000001,0.9493278179937953
0.926,0.9560000000000001,0.9490000000000001,0.9503619441571872
0.925,0.9580000000000001,0.9500000000000002,0.9524301964839711
0.924,0.9590000000000001,0.9535000000000001,0.953464322647363
0.923,0.9600000000000001,0.9540000000000002,0.954498448810755
0.922,0.9600000000000001,0.9565000000000001,0.9555325749741469
0.921,0.9610000000000001,0.9600000000000002,0.9565667011375388
0.92,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.919,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.918,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.917,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.916,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.915,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.914,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.913,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.912,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.911,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.91,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.909,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.908,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.907,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.906,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.905,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.904,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.903,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.902,0.9580000000000001,0.9585000000000001,0.9536082474226805
0.901,0.9580000000000001,0.9585000000000001,0.9536082474226805
